Flow,D1,D2,P1,P2,dD1,dD2,dP1,dP2
4.51,-994.51,-552.65,-235.23,-67.06,-15.18,-4.36,-4.62,-0.76
4.2,-1019.59,-560.28,-242.8,-68.42,-20.64,-4.63,-6.22,-0.89
4,-1027.05,-564.56,-245.54,-69.18,-20.69,-5.45,-6.28,-1.04
2.37,-1010.96,-580.02,-241.32,-71.56,-10.62,-8.16,-3.35,-1.39
-0.91,-978.91,-605.93,-232.86,-75.49,6.81,-14.12,1.55,-2.13
-4.6,-883.98,-637.12,-206.58,-79.62,35.04,-21.26,9.52,-3.03
-6.89,-700.73,-672.58,-157.51,-83.64,81.49,-29.35,22.21,-3.89
-8.6,-394.87,-726.65,-81.48,-90.91,155.21,-38.34,40.81,-4.91
-10.17,-5.89,-764.49,11.59,-95.9,248.61,-43.36,62.95,-5.48
-11.49,435.17,-794.32,109.21,-99.75,339.6,-43.68,81.91,-5.56
-12.26,907.69,-828.26,205.36,-104.28,412.39,-41.31,93.8,-5.37
-12.43,1378.4,-853.48,291.65,-108.12,455.24,-35.46,96.48,-4.67
-12.37,1787.57,-862.71,362.93,-109.07,463.78,-29.56,91.29,-3.9
-12.43,1865.3,-868.82,376.1,-110.04,386.02,-22.59,72.13,-2.99
-12.43,1768.89,-869.74,359.4,-109.73,233.66,-14.27,42.36,-1.76
-12.34,1828.67,-874.31,370.2,-109.88,101.18,-9.49,18.5,-0.92
-12.09,2062.7,-870.82,409.53,-109.35,64.51,-6.96,11.88,-0.56
-11.94,2491.28,-882.39,476.8,-111.33,168.23,-7.78,28.38,-0.76
-11.8,3107,-901.86,563.01,-114.62,348.66,-12.4,54.78,-1.68
-11.4,3539.74,-904.12,619.74,-114.67,462.97,-14.48,68.87,-2.06
-11.06,3882.05,-890.74,662.83,-112.72,486.68,-11.83,68.81,-1.61
-10.71,4197.23,-872.06,700.15,-110.08,438.13,-2.74,58.7,-0.18
-10.69,4487.46,-848.09,732.78,-106.06,362.47,7.86,46.19,1.54
-10.66,4666.09,-827.22,751.74,-102.98,307.43,13.41,37.7,2.36
-10.4,4799.05,-800.08,765.22,-98.44,252.67,16.29,30.01,2.92
-10.14,4886.99,-772.84,773.66,-94.38,192.01,18.27,22.34,3.25
-9.89,4922.9,-742.12,776.55,-89.9,132.31,20.27,15.32,3.43
-9.57,4903.22,-708.54,773.67,-85.04,82.9,23.23,9.81,3.79
-9.26,4842.81,-681.49,767.26,-81.19,33.18,23.93,4.57,3.74
-8.89,4749.16,-654.63,757.53,-76.77,-13.26,23.59,-0.15,3.75
-8.4,4651.05,-633.21,748.02,-74.23,-48.06,21.13,-3.47,3.33
-8.49,4623.37,-632.46,745,-74.5,-54.03,14.05,-3.96,2.17
-8.74,4562.22,-623.68,738.14,-73.46,-48.15,7.78,-3.52,1.13
-8.57,4519.02,-599.68,733.21,-70.09,-34.88,5.91,-2.43,0.76
-8.31,4513.38,-564.44,731.75,-65.03,-18.4,10.96,-1.13,1.62
-8.11,4523.37,-535.61,732.53,-60.94,-5.67,19.2,0.07,2.89
-8.37,4541.5,-505.67,733.65,-56.7,15.29,23.92,2.17,3.6
-8.17,4538.86,-470.62,733.06,-51.7,25.68,25.65,3.25,3.85
-7.89,4519.56,-434.79,730.8,-45.99,21.66,26.48,2.93,4.08
-7.14,4466.55,-398.68,725.59,-40.71,5.27,28.66,1.39,4.48
-6.51,4392.95,-361.46,716.92,-35.4,-18.16,30.37,-1.03,4.75
-5.49,4223.73,-307.28,697.92,-27.68,-56.97,34.47,-5.34,5.27
-2.4,3920.47,-257.18,663.13,-21.24,-125.48,39.2,-13.17,5.67
5.43,3206.12,-171.87,576.02,-10.6,-281.23,50.36,-32.15,6.87
11.51,2262.95,-85.11,447.06,-0.1,-511.11,63.44,-63.15,8.21
15.66,1374.8,-11.1,307.95,7.82,-721.57,71.21,-96.99,8.67
18.37,731.51,30.89,194.27,11.66,-810.65,68.66,-118.62,7.88
19.66,364.89,40.97,123.5,12.45,-715.03,49.35,-114.59,5.25
18.77,146.01,21.97,78.95,8.96,-521.53,21.95,-91.59,1.73
18.03,6.87,3.32,49.65,5.45,-332.04,-2.58,-63.28,-1.29
17.11,-110.54,-7.81,24.29,3.6,-206.06,-15.98,-41.86,-2.86
16.71,-193.26,-10.71,6.05,3.07,-140.37,-17.65,-29.67,-2.95
16.26,-295.21,-18.27,-17.39,2.56,-112.03,-13.6,-24.48,-2.03
15.51,-394.4,-29.13,-40.3,1.15,-102.89,-11.46,-23.09,-1.46
15.2,-496.03,-36.82,-64.67,0.07,-101.6,-11.32,-23.42,-1.36
14.66,-621.51,-54.94,-94.39,-2.51,-110.23,-14.16,-25.84,-1.81
14.09,-719.06,-91.6,-118.22,-7.75,-111.96,-20.53,-26.61,-2.85
13.49,-779.21,-118.65,-133.18,-11.64,-103.62,-26.55,-24.96,-3.75
12.77,-843.35,-154.14,-149.38,-16.77,-89.46,-32.93,-21.83,-4.68
12,-951.99,-183.35,-176.83,-21.01,-82.64,-34.99,-20.61,-5
11.4,-1060.43,-200.89,-205.7,-23.59,-89.59,-31.34,-22.86,-4.5
10.77,-1123.37,-216.97,-222.68,-25.96,-94.49,-27.3,-24.53,-3.93
10.14,-1140.77,-232.68,-227.91,-28.28,-80.39,-21.97,-21.26,-3.18
9.37,-1159.4,-252.61,-233.14,-31.23,-53.01,-19.87,-14.4,-2.89
8.89,-1181.84,-268.84,-239.32,-33.64,-31.06,-19.94,-8.62,-2.91
8.26,-1198.31,-284,-244.32,-37.13,-21.95,-19.77,-6.24,-3.14
7.69,-1214.75,-294.14,-249.46,-39,-21.23,-18.15,-6.13,-3.1
6.8,-1244.51,-305.89,-257.88,-40.86,-22.56,-15.84,-6.59,-2.82
6.23,-1296.75,-316.98,-272.04,-43.17,-29.61,-14.36,-8.47,-2.62
5.86,-1349.82,-323.88,-286.89,-44.39,-40.38,-12.63,-11.31,-2.19
5.69,-1384.4,-332.02,-296.69,-45.68,-46.25,-11.55,-12.86,-1.98
5.29,-1394.89,-341.2,-299.2,-47.08,-40.45,-10.55,-11.19,-1.76
4.66,-1432.87,-351.34,-310.42,-48,-33.08,-10.43,-9.3,-1.48
4.2,-1482.26,-364.23,-324.85,-50.39,-32.44,-11.71,-9.3,-1.66
3.91,-1533.52,-368.34,-339.94,-51.76,-39.56,-11.17,-11.52,-1.76
3.91,-1553.08,-370.51,-345.75,-52.3,-42.71,-9.08,-12.57,-1.62
3.54,-1551.41,-373.87,-345.25,-52.89,-31.82,-6.57,-9.37,-1.36
3.2,-1549.32,-375.17,-344.63,-52.5,-16.21,-4.13,-4.79,-0.72
2.89,-1546.65,-373.33,-343.83,-52.7,-3.19,-2.81,-0.95,-0.39
2.66,-1548.33,-375.67,-344.78,-53.19,0.57,-2.29,0.08,-0.34
2.31,-1544.28,-376.12,-343.26,-53.31,0.75,-1.78,0.15,-0.33
1.63,-1537.34,-384.01,-341.1,-54.52,1.98,-3.29,0.56,-0.63
-0.17,-1519.03,-392.89,-336.1,-55.27,6.14,-5.96,1.76,-0.81
-3.17,-1455.58,-403.82,-318.55,-56.77,20.81,-8.48,5.87,-1.07
-6,-1304.26,-428.28,-276.04,-59.82,56.16,-13.56,15.68,-1.68
-8.34,-1039.16,-451.16,-204.23,-61.9,121.43,-18.1,33.45,-2.08
-11.11,-687.39,-492.35,-115.16,-66.59,208.79,-25.75,55.82,-2.92
-13.46,-187.42,-549.72,0.22,-73.76,316.92,-36.74,80.23,-4.22
-14.57,312.49,-586.25,105.37,-78.36,411.09,-42.65,97.33,-5.05
-15.17,636.6,-611.28,169.03,-81.37,438.6,-42.68,97.48,-5.23
-15.43,686.4,-619.64,178.91,-82.45,361.04,-32.9,76.53,-4.1
-15.97,433.22,-617.13,129.03,-82.61,164.95,-18.08,33.82,-2.34
-16.46,104.79,-604.26,62.98,-81.38,-59.78,-5.38,-12.07,-0.88
-16.83,-264.4,-547.26,-16.6,-73.98,-238.17,13.26,-48.71,1.44
-16.83,-677.6,-461.95,-112.57,-62.54,-344.38,37.61,-73.27,4.72
-16.66,-1039.01,-366.24,-203.75,-50.99,-376.31,63.73,-84.92,8.11
-17.34,-1304.59,-282.82,-275.28,-41.21,-364.48,81.97,-87.52,10.27
-17.74,-1501.85,-185.92,-330.64,-30.18,-316.57,90.03,-80.54,10.86
-17.63,-1659.63,-104.23,-375.6,-21.08,-250.02,89.68,-67,10.37
-17.51,-1768.89,-34.4,-407.69,-12.44,-189.37,84.54,-52.7,9.74
-30.51,-1832.55,30.85,-426.63,-4.18,-140.3,78.37,-39.92,9.21
-38.63,-1861.73,119.12,-434.42,7.92,-96.88,75.12,-27.76,9.35
-41.14,-1866.13,221.2,-432.8,21.3,-57.36,81.13,-15.86,10.57
-46,-1858.32,356.84,-426.31,38.87,-26.94,98.07,-5.86,12.88
-48.86,-1842.38,515.66,-416.39,57.8,-6.29,121.68,1.59,15.58
-52.97,-1823.44,690.1,-404.76,77.88,6.19,144.81,6.51,17.76
-55.06,-1813.19,875.61,-396.55,97.37,10.83,165.68,8.5,19.27
-57.97,-1817.18,1053.92,-394.38,113.04,8.38,177.23,7.61,18.98
-61.46,-1816.24,1204.69,-390.67,122.98,3.52,176.35,5.55,16.76
-62.57,-1790.1,1348.32,-380.6,129.87,4.47,167.02,4.91,13.19
-64.77,-1727.19,1484.74,-359.86,137.1,18.51,153.98,8.35,9.86
-63.51,-1614.07,1571.27,-323.25,140.16,48.73,134.33,17.12,7.06
-59.51,-1465.97,1612.12,-277.31,141.79,87.58,106.68,28.44,5
-56.66,-1211.15,1639.98,-201.82,144.89,142.69,73.91,44.3,3.67
-52.89,-900.18,1692.67,-116.12,151.45,207.45,51.22,61.47,3.53
-48.23,-546.28,1782.39,-23.95,163.53,273,53.04,76.87,5.83
-40.46,-177.93,1895.16,64.63,179,328.16,73.74,87.38,9.51
-29.83,129.11,2004.51,134.22,193.51,345.52,96.31,86.79,12.72
-5.09,199.25,2091.21,150.45,204.72,293.62,105.4,70.86,13.94
29.06,-84.28,2114.55,88.41,207.04,136.7,89.78,32.86,11.6
35.23,-357.17,2081.07,25.29,202.24,-50.87,52.03,-10.71,6.33
32.54,-567.16,2043.63,-26.14,198.06,-189.32,10.58,-43.03,0.99
33.83,-733.11,2037.92,-68.53,198.13,-230.06,-14.18,-53.91,-1.92
45.37,-1060.27,2124.66,-156.93,206.72,-228.96,1.1,-57.33,-0.2
60.97,-1303.62,2140.21,-229.31,209.64,-235.65,23.21,-63.12,2.61
66.03,-1250.25,2102.13,-220.76,214.17,-191.42,25.11,-54.33,4.63
64.97,-1125.92,1994.19,-192.68,212.36,-95.7,-8.03,-30.66,3.84
61.63,-970.95,1855.91,-157.53,204.65,37.55,-65.75,4.08,0.09
60.14,-663.73,1618.91,-90.01,185.16,158.28,-126.85,34.81,-5.65
60.09,-228.84,1420.98,1.1,169.77,253.57,-172.43,55.41,-11.47
58.34,186.29,1262.01,81.09,156.43,340.48,-189.33,71.52,-14.61
54.34,455.37,1132.85,127.66,144.46,374.63,-180.35,75.1,-14.92
49.86,466.31,1040.9,126.72,134.29,298.83,-144.91,56.88,-12.76
45.34,212.88,944.83,76.1,123.52,120,-118.13,20.22,-11.56
40.66,-70.34,841.38,16.09,110.39,-73.47,-103.9,-17.87,-11.43
37.77,-293.95,742.5,-35.78,97.32,-203.49,-99.1,-43.91,-11.96
31.89,-480.19,630.24,-79.09,82.94,-242.09,-103.54,-52.96,-13.06
27.57,-716.4,557.14,-137.9,73.52,-230.69,-99.92,-53.3,-12.93
24.2,-935.31,502.26,-193.48,66.42,-220.26,-87.72,-53.36,-11.37
22.63,-1079.75,430.74,-231.65,57.09,-208.36,-76.59,-52.02,-9.91
19.46,-1141.88,358.65,-252.3,47.59,-174.61,-68.46,-45.51,-8.94
16.94,-1165.52,282.01,-262.36,36.74,-116.34,-70.95,-32.28,-9.47
15.17,-1196.29,228.78,-271.06,30.04,-66.37,-71.18,-20.06,-9.55
13.23,-1228.53,184.73,-280.13,23.57,-40.47,-63.81,-12.99,-8.7
11.83,-1271.81,160.65,-292.21,20.17,-37.22,-50.91,-11.11,-7.04
10.77,-1342.56,146.61,-311.19,18.24,-47.54,-35.4,-13.17,-4.92
10.2,-1400.56,127.18,-326.98,15.58,-56.49,-25.56,-15.51,-3.65
9.34,-1445.8,118.06,-338.85,14.35,-60.27,-18.01,-16.38,-2.51
7.26,-1458.77,98.58,-341.28,11.68,-51.46,-16.5,-13.7,-2.28
5.83,-1514.44,61.11,-357.62,6.51,-43.83,-21.09,-11.81,-2.92
5.09,-1574.52,32.98,-376.36,1.98,-45.24,-25.59,-12.84,-3.67
4.03,-1629.6,12.38,-392.79,-1.04,-51.89,-28.7,-15.38,-4.21
3.06,-1640.19,-3.55,-395.51,-3.3,-51.3,-26.26,-15.44,-3.91
1.69,-1630.73,-20.65,-392.43,-5.08,-33.18,-20.92,-9.92,-3
0.4,-1623.65,-28.01,-390.15,-5.93,-13.05,-16.36,-3.71,-2.13
-0.23,-1610.52,-34.63,-385.61,-7.43,2.67,-12.66,1.07,-1.67
-0.14,-1607.8,-37.43,-384.1,-7.33,6.01,-8.93,2.14,-1.17
0.57,-1611.23,-32.9,-384.87,-7.17,3.24,-4.05,1.36,-0.67
1.46,-1616.67,-34.01,-386.36,-7.44,-0.73,-1.56,0.14,-0.37
1.97,-1618.65,-34.2,-386.85,-7.48,-4.36,0.03,-1.11,-0.1
2.29,-1607.23,-36.02,-382.83,-7.73,-2.23,-0.12,-0.51,-0.17
1.69,-1624.98,-42.08,-388.01,-7.95,-3.19,-2.24,-0.77,-0.23
1.63,-1649.88,-54.27,-395.49,-9.49,-8.53,-4.99,-2.41,-0.5
1.51,-1673.19,-60.82,-402.57,-10.35,-16.42,-7.28,-4.87,-0.79
1.37,-1672.78,-65.16,-401.92,-10.94,-19.22,-7.81,-5.75,-0.91
0.69,-1653.15,-70.73,-395.64,-11.71,-9.23,-6.91,-2.65,-0.93
-0.17,-1637.15,-70.44,-390.14,-11.66,3.29,-4.29,1.3,-0.59
-1.09,-1617.29,-72.84,-383.81,-11.98,13.57,-2.98,4.49,-0.42
-1.69,-1601.38,-74.14,-378.36,-12.15,16.8,-2.04,5.49,-0.29
-2.17,-1581.69,-79.47,-372.57,-12.28,16.93,-2.15,5.43,-0.18
-3.6,-1566.11,-88.95,-367.4,-14.07,16.96,-4.4,5.35,-0.53
-6.69,-1511.6,-102.29,-350.81,-15.46,24,-7.43,7.41,-0.91
-10.23,-1416.49,-113.46,-322.56,-16.29,43.52,-10.22,13.11,-1.17
-15.29,-1284.68,-128.37,-284.43,-18.21,74.24,-12.31,21.99,-1.43
-19.66,-1174.83,-151.24,-253.48,-20.18,101.29,-15.15,29.44,-1.52
-22.86,-1091.32,-174.94,-230.42,-23.86,109.06,-18.4,31.15,-2.09
-24.37,-1102.62,-188.6,-232.96,-25.89,83.31,-19.8,23.58,-2.51
-27.2,-1204.71,-195.56,-260.02,-26.92,24.51,-17.31,7.23,-2.34
-30.26,-1419.59,-150.61,-320.13,-22.28,-59.22,-2.04,-16.06,-0.75
-32.54,-1638.74,-79.14,-384.01,-15.03,-140.63,22.98,-39.35,2.12
-33.51,-1816.98,22.89,-437.09,-3.93,-186.46,54.19,-53.35,5.6
-34.77,-1970.63,142.57,-484.13,9.92,-193.97,85.58,-56.9,9.26
-34.8,-2074.24,263.62,-516.34,23.78,-166.11,106.04,-49.91,11.81
-35.49,-2145.26,364.68,-537.94,34.73,-130.08,114.32,-39.67,12.88
-35.74,-2195.51,487.59,-551.18,48.98,-97.42,117.13,-29.47,13.28
-36.43,-2245.57,589.96,-565.11,59.83,-72.69,114.36,-21.28,12.77
-36.26,-2300.34,682.95,-582.47,69.16,-62.17,109.37,-17.86,11.91
-37.54,-2344.16,771.21,-595.96,77.06,-58.44,104.27,-16.94,10.86
-36.97,-2364.5,868.24,-600.63,85.05,-52.91,98.1,-15.42,9.35
-35.74,-2366.45,961.7,-599.64,93.52,-40.72,97.1,-11.35,8.78
-34.86,-2352.89,1060.71,-593.26,101.46,-23.57,99.17,-5.29,8.59
-35.46,-2337.64,1172.06,-586.49,107.79,-8.96,104.34,-0.25,8.3
-35.2,-2331.53,1298.18,-583.39,113.54,-2.56,112.31,1.78,7.66
-32.37,-2311.53,1390.54,-575.34,117.3,0.37,115.17,2.74,6.51
-31.06,-2253.28,1449.49,-554.01,122.99,8.92,105.6,5.73,5.82
-30.71,-2154.7,1480.83,-518.46,128.33,29.96,83.14,13.2,5.64
-29.37,-2032.89,1534.85,-475.85,136.21,60.31,62.81,23.79,6.24
-28.51,-1894.61,1560.73,-428.31,140.95,89.96,49.16,33.83,6.67
-27.86,-1764.63,1571.26,-385.17,143.98,108.19,39.03,39.45,6.1
-26.34,-1638.55,1571.12,-343.57,145.17,114.62,28.45,40.81,4.8
-22.43,-1504.21,1584.11,-300.84,147.64,116.2,17.67,40.36,3.36
-18.66,-1333.84,1591.83,-248.11,150.15,123.52,14.31,41.5,2.86
-13.74,-1109.47,1612.29,-180.63,155.53,147.45,17.1,47.66,3.47
-7.49,-920.22,1654.18,-126.72,162.94,169.79,26.29,52.79,5.02
10.89,-882.55,1684.17,-117.55,167.62,152.9,33.15,46.35,5.96
24.26,-998.19,1747.02,-152.9,175.46,77.19,45.19,22.97,6.96
34,-1189.31,1825.05,-212.23,183.43,-36.72,58.91,-11.39,7.53
43.09,-1237.22,1851.69,-231.1,188.89,-107.66,60.77,-32.95,7.48
46.03,-1164.87,1802.93,-213.84,189.78,-94.59,41.44,-29.83,6.5
48,-1068.73,1693.96,-189.56,183.63,-26.35,-5.72,-10.34,2.98
45.77,-1036.86,1562.92,-184.58,173.43,32.4,-61.38,6.81,-1.83
44.8,-981.87,1465.49,-172.78,165.7,48.85,-94.81,11.72,-5.61
43.4,-883.51,1370.11,-149.4,158.48,50.12,-103.4,11.73,-7.42
42.29,-717.42,1270.43,-107.69,151.37,71.39,-98.38,17.17,-7.35
40.97,-499.96,1145.23,-55.02,141.34,121.06,-97.89,29.95,-7.3
38.49,-312.71,1028.71,-12.38,131.45,161.8,-105.23,39.46,-8.06
36.94,-149.66,949.52,23.51,124.34,179.8,-104.24,42.59,-8.37
35,-73.58,899.66,38.42,120.28,159.16,-90.17,36.08,-7.52
28.94,-133.28,862.17,22.04,116.27,94.55,-66.29,19.87,-5.76
17.29,-165.04,803.79,14.09,109.99,29.43,-50.7,4.72,-4.75
17.43,-124.18,749.82,22.6,103.63,-5.46,-46.65,-2.97,-4.83
18.09,-64.92,684.12,33.56,96.26,1.38,-51.6,-1.24,-5.75
17.91,-105.52,656.31,23.09,93.02,14.5,-50.53,1.87,-5.72
17.83,-242.49,630.09,-10.11,90.47,-14.53,-41.56,-5.04,-4.67
17.06,-379.51,621.13,-43.83,88.89,-69.71,-28.63,-17.91,-3.23
16.66,-424.68,595.33,-55.16,86.21,-100.34,-18.73,-24.72,-2.12
16.29,-444.37,538.05,-64.03,79.17,-87.03,-24.54,-22.22,-2.88
15.83,-462.6,480.72,-69.46,71.96,-51.41,-35.61,-14.16,-4.36
14.91,-492.88,416.44,-77.7,63.78,-27.07,-49.9,-8.4,-6.14
14.37,-526.3,377.31,-88.57,58.77,-25.5,-53.36,-8.18,-6.73
13.6,-585.5,347.58,-104.55,54.94,-34.76,-46.11,-10.11,-5.87
13.09,-634.39,305.13,-117.85,48.81,-43.76,-39.73,-12.45,-5.23
12.77,-671.32,269.4,-127.94,44,-46.67,-34.39,-13.07,-4.67
11.74,-685.67,196.2,-132.33,33.72,-40.65,-41.88,-11.19,-5.83
10.8,-753.61,155.45,-154.09,28.17,-38.93,-47.27,-11.45,-6.61
10.23,-831.26,129.47,-176.36,24.68,-47.76,-44.6,-14.41,-6.17
9.37,-889.99,108.2,-193.28,21.84,-58.44,-37.07,-17.57,-5.1
8.29,-900.31,86.32,-196.28,18.92,-56.7,-24.88,-16.81,-3.36
7.2,-903.33,63.01,-197.59,15.8,-36.88,-20.98,-10.76,-2.82
6.4,-913.4,48.13,-200.14,13.81,-17.63,-18.95,-5.21,-2.54
5.86,-926.97,38.12,-204.39,12.46,-8.37,-15.97,-2.57,-2.14
5.26,-948.98,31.99,-210.37,11.64,-11.63,-11.45,-3.42,-1.54
4.43,-990.94,30.09,-222.01,11.39,-20.62,-6.26,-5.83,-0.84
4.17,-1041.07,28.09,-236.55,10.49,-31.6,-2.84,-9,-0.51
3.91,-1074.82,17.17,-246.02,8.85,-38.64,-2.59,-10.96,-0.57
3.77,-1105.25,2.57,-254.92,6.84,-39.73,-5.18,-11.39,-0.95
1.34,-1145.42,-19.93,-266.94,3.15,-37.68,-10.6,-10.98,-1.75
-1.69,-1249.01,-52.86,-298.7,-2.11,-49.43,-18,-14.8,-2.84
-3.51,-1350.83,-71.04,-330.28,-5.41,-70.96,-21.36,-21.69,-3.51
-4.97,-1426.87,-86.3,-354.6,-8.33,-87.01,-21.13,-26.95,-3.67
-6.4,-1455.26,-76.22,-363.45,-7.15,-82.71,-12.87,-25.8,-2.47
-8.49,-1473.98,-57.08,-369.13,-5.21,-59.09,0.39,-18.5,-0.58
-10.09,-1493.67,-33.59,-374.71,-2.8,-37.44,12.23,-11.58,1.05
-11.51,-1502.49,-25.85,-377.44,-1.31,-23.45,18.23,-7.02,2.06
-12.63,-1508.9,-14.18,-378.76,0.41,-18.28,17.44,-5.27,2.13
-13.4,-1523.56,3.63,-383.1,1.62,-16.35,15.98,-4.63,1.91
-14.34,-1583.25,54.6,-402.34,7.54,-25.21,22.46,-7.6,2.58
-15.23,-1704.28,113.14,-443.19,11.94,-53.46,36.57,-17.15,3.57
-15.51,-1793.85,164.59,-474.19,15.97,-81.46,48.66,-26.93,4.35
-18.17,-1862.95,207.18,-498.68,19.58,-96.32,53.74,-32.4,4.65
-27.69,-1915.51,242.18,-517.03,23.03,-90.9,49.05,-30.88,4.07
-31.23,-1938.48,290.38,-525.84,27.74,-68.93,45.43,-23.51,4.08
-34.63,-1945.23,356.81,-528.4,35.27,-49.16,49.12,-16.55,4.9
-37.83,-1935.56,419.93,-524.19,42.43,-30.24,56.55,-9.5,6.03
-39.03,-1931.59,505.85,-521.09,51.76,-16.79,68.46,-4.11,7.48
-39,-1940.94,600.05,-523.25,61.16,-13.51,79.83,-2.3,8.62
-38.54,-1976.97,714.05,-535.63,71.29,-21.12,92.65,-4.88,9.38
-37.91,-2004.05,828.28,-544.28,82.12,-31.84,105.83,-8.91,10.2
-37.46,-2005.21,970.28,-543.47,94.88,-33.92,119.17,-9.91,11.03
-36.57,-1972.52,1084.39,-528.81,105.17,-21.5,126.07,-5.15,11.46
-35.74,-1923.62,1156.07,-508.47,112.03,1.8,117.7,3.8,10.75
-35.09,-1853.95,1233.08,-481.18,119.81,26.37,103.31,13,9.55
-34.51,-1765.46,1263.02,-447.36,123.04,48.25,77.24,20.95,7.39
-33.69,-1668.73,1283.28,-410.68,126.69,65.48,54.32,26.83,5.7
-32.69,-1559.48,1304.6,-370.23,130.82,81.14,38.57,32.02,4.74
-31.26,-1450.79,1336.11,-331.14,135.49,92.38,28.59,35.38,4.21
-28.31,-1335.71,1377.94,-290.81,141.8,100.5,32.15,37.32,4.95
-25.14,-1224.74,1432.23,-252.87,148.21,105.42,41.19,37.94,5.75
-21.77,-1098,1484.65,-210.73,154.08,110.17,50.01,38.45,6.31
-19.57,-987.31,1524.87,-174.82,159.85,112.26,53.23,38.17,6.54
-17.63,-866.45,1575.17,-136.6,166.29,113.57,53.96,37.62,6.56
-15.03,-725.44,1617.03,-93.71,172.38,119.09,51.7,38.28,6.6
-11.74,-600.78,1633.71,-57.42,175.91,121.96,45.1,37.9,6.22
-3.17,-514.08,1635.71,-32.17,177.91,118.05,34.41,35.72,5.22
13.23,-523.48,1616.39,-34.91,176.31,87.18,16.73,25.93,3.24
26.94,-643.72,1613.02,-69.99,176.07,22.04,4.24,6.57,1.48
35.54,-787.53,1639.91,-114.08,178.93,-52.06,5.87,-15.47,1.14
45,-864.39,1650.1,-139.4,182.7,-98.09,12.25,-29.71,1.96
50.17,-832.26,1617.85,-132.39,181.96,-85.34,11.13,-26.77,2.55
51.43,-720.67,1545.91,-101.88,179,-21.16,-8.46,-8.48,1.67
51.46,-566.89,1448.99,-60.16,172.41,57.63,-41.5,14.38,-0.89
48.6,-440.44,1346.68,-27.73,164.22,111.03,-70.64,29.56,-3.87
46.14,-252.51,1204.54,20.31,151.92,144.37,-95.92,38.14,-6.72
42.89,-42.27,1074.34,71.5,139.44,168.26,-112.42,43.11,-9.22
41.49,120.8,981.14,107.85,131.32,179.2,-114.8,44.09,-9.98
39.97,273.4,866.03,139.98,119.96,182.6,-112.8,43.02,-10.22
38.49,343.84,731.19,152.96,105.25,153.87,-110.15,34.22,-10.62
35.63,336.04,612.67,147.69,91.38,101.35,-112.32,20.66,-11.59
33.17,261.93,527.98,126.24,81.19,38.02,-111.31,5.39,-12.3
30.31,126.69,470.55,92.03,74.18,-34.08,-95.05,-11.35,-11.01
27.91,-5.86,417.22,57.4,67.62,-87.67,-72.87,-23.83,-8.72
26.06,-121.15,351.53,25.4,60.11,-115.32,-59.35,-30.58,-7.11
23.66,-183.05,273.79,5.54,49.89,-111.19,-58.97,-30.12,-7.18
20.94,-238.68,210.24,-12.74,41.09,-88.46,-62.81,-25.53,-7.93
18.63,-310.93,155.73,-32.71,33.94,-70.69,-63,-21.3,-8.19
16.49,-383.2,108.29,-52.54,27.8,-63.45,-57.15,-18.97,-7.63
14.89,-462.4,71.75,-74.38,23.08,-69.08,-47.35,-19.66,-6.27
13.34,-563.33,51.53,-102.21,19.82,-79.62,-36.89,-21.97,-4.92
12.26,-649.7,32.45,-126.36,17.19,-86.42,-27.02,-23.89,-3.72
12.37,-699.64,-0.92,-140.38,12.81,-84.09,-22.39,-23.31,-3.15
11.14,-726.1,-33.13,-147.78,7.96,-70.05,-22.78,-19.42,-3.28
7.06,-765.5,-59.37,-159.72,5,-53.45,-25.26,-14.94,-3.44
4.63,-825.99,-88.2,-178.48,0.71,-48.93,-26.49,-14.01,-3.63
5.06,-871.32,-110.25,-193.02,-2.32,-52.87,-23.89,-15.54,-3.31
5,-882.78,-126.5,-197.31,-3.85,-51.41,-20.3,-15.37,-2.65
4.17,-862.8,-148.65,-192.45,-6.62,-35.09,-18.25,-10.66,-2.34
2.91,-839.87,-168.04,-186.96,-9.13,-12.13,-16.41,-3.92,-1.96
1.46,-801.23,-193.64,-177.42,-12.51,7.57,-17.46,1.78,-2.14
-0.29,-755.08,-204.52,-167.08,-13.94,19.86,-16.75,5.01,-2.18
-0.71,-707.7,-208.76,-154.79,-13.85,26.21,-12.31,6.78,-1.5
-0.11,-685.23,-211.03,-150.06,-13.96,25.45,-6.73,6.69,-0.67
1.4,-683.01,-216.59,-151.05,-14.64,14.39,-1.86,3.84,0
2.46,-683.32,-224.28,-152.82,-16.26,-0.63,-1.38,-0.06,-0.12
3.51,-685.72,-221.86,-155.75,-16.07,-13.94,-0.64,-3.9,-0.26
2.94,-672.19,-227.24,-154.09,-16.81,-17.08,-0.52,-4.82,-0.31
2.51,-695.88,-244.22,-163.45,-19.06,-21.59,-2.65,-6.25,-0.54
2.34,-714.25,-251.08,-171.67,-20.57,-27.87,-4.5,-8.26,-0.78
2.17,-722.13,-254.48,-176.82,-21.16,-32.54,-5.91,-9.75,-1.03
1.83,-692.72,-263.74,-169.97,-22.4,-27.99,-5.43,-8.34,-0.98
1,-665.06,-272.04,-163.94,-22.85,-12.94,-4.02,-3.77,-0.61
0.34,-637.56,-272.36,-157.98,-22.05,-0.05,-3.29,0.2,-0.14
0.06,-606.96,-277.43,-151.1,-23.11,7.66,-2.78,2.54,-0.04
