Flow,D1,D2,P1,P2,dD1,dD2,dP1,dP2
1.46,-475.58,-288.92,-216.62,-39.15,-13.66,-7.22,-6.84,-0.8
-3.06,-474.09,-271.53,-216.07,-36.72,-8.7,2.25,-4.37,0.52
-6.91,-463.83,-255.48,-211.09,-34.59,-2.63,9.43,-1.32,1.47
-9.43,-446.39,-241.69,-202.21,-32.15,3.44,13.02,1.78,2
-11.57,-423.35,-227.11,-190.74,-30.1,10.12,13.96,5.18,2.07
-13.26,-390.63,-219.38,-174.55,-29.06,17.89,11.84,9.06,1.79
-13.94,-351.35,-203.19,-154.98,-26.34,25.53,11.19,12.84,1.76
-14.66,-302.93,-213.38,-131.37,-26.84,33.76,6.46,16.78,1.23
-15.03,-260.93,-225.66,-111.16,-28.22,39.59,-0.81,19.48,0.39
-15.34,-214.7,-230.33,-89.19,-28.15,43.04,-6.21,20.91,-0.22
-15.51,-161.05,-226.59,-64.06,-27.52,46.12,-8.14,22.05,-0.57
-15.89,-93.99,-220.77,-32.85,-25.47,51.38,-3.23,24.23,0.16
-16.17,-27.5,-204.77,-2.67,-23.1,58.71,3.66,27.31,1.13
-17.34,40.15,-185.02,27.42,-19.87,64.62,10,29.6,1.97
-17.2,113.46,-165.59,59.38,-16.59,68.96,14.77,31.01,2.65
-17.17,180.07,-141.94,88.2,-12.75,69.88,18.92,30.86,3.13
-17.34,246.25,-123.02,116.08,-10.15,70.02,20.13,30.41,3.27
-17.06,316.64,-105.59,145.49,-7.27,70.15,19.83,30,3.15
-16.6,392.31,-96.31,176.21,-5.3,71.29,17.36,29.93,2.82
-15.94,471.76,-100.93,208.07,-5.7,75.1,10.88,30.95,1.93
-15.8,554.47,-103.02,239.86,-5.94,79.62,4.58,32.1,1.05
-15.37,626.11,-92.89,267.33,-5.33,80.89,2.07,31.95,0.38
-14.31,697.01,-56.45,293.76,-1.59,79.47,9.08,30.78,0.85
-13.77,764.24,-16.12,318.29,3.85,76.16,22.06,28.9,2.44
-13.09,820.57,27.87,338.83,8.74,70.74,34.49,26.48,3.97
-11.77,856.12,67.46,350.99,13.45,62.34,41.34,22.94,4.94
-9.26,870.24,120.07,355.62,19.83,48.05,44.7,17.43,5.42
-7,872.14,162.57,356.34,25.61,30.92,46.17,11.15,5.65
-3.4,859.79,183.51,351.77,28.27,13.9,41.98,5.02,5.33
3.97,828.87,206.32,340.54,31.03,-2.05,35.54,-0.58,4.58
9.03,765.78,206.85,317.63,31.07,-20.89,23.19,-7.34,3.01
12.29,672.37,202.71,283.26,30.54,-45.26,11.82,-16.29,1.48
15.2,552.63,235.04,238.19,33.76,-73.34,11.4,-26.84,1.26
18.69,393.05,299.24,176.16,39.29,-105.22,22.9,-39.42,2.13
21.06,237.74,339.88,113.09,39.63,-130.87,37.84,-50.46,2.8
21.83,117.26,355.54,62.62,39.03,-140.47,42.73,-55.74,2.5
21.49,24.38,346.51,22.67,37.34,-131.8,29.66,-53.82,0.9
20.94,-43.18,316.7,-6.98,34.31,-107.7,5.88,-45.27,-1.03
20.11,-98.86,295.29,-32.15,31.89,-82.95,-11.14,-35.81,-1.83
19.43,-150.64,273.47,-55.67,29.34,-65.89,-19.96,-29.13,-2.3
18.29,-190.31,209.24,-74.22,21.02,-54.03,-30.32,-24.39,-3.6
17.4,-217.77,160.08,-87.06,15.6,-44.74,-38.64,-20.52,-4.69
16.06,-239.63,95.14,-97.65,7.84,-35.86,-50.32,-16.68,-6.08
15.49,-270.26,43.76,-112.52,0.3,-30.17,-56.59,-14.29,-7.05
14.8,-300.49,5.11,-127.06,-4.76,-28.94,-51.98,-13.84,-6.65
14.11,-319.65,-34.27,-136.37,-9.7,-28.45,-47.68,-13.67,-6.32
12.74,-327.96,-75.57,-140.83,-14.85,-24.89,-42.03,-12.02,-5.58
11.46,-334.62,-100.38,-144.28,-17.29,-18.16,-37.25,-8.83,-4.6
11.09,-340.23,-126.28,-147.19,-20.35,-12.17,-33.51,-6,-3.99
10.43,-345.57,-160.81,-149.95,-24,-9.27,-31.24,-4.58,-3.55
9.74,-353.53,-177.54,-153.96,-25.92,-9.14,-27.51,-4.46,-3.05
9.51,-365.68,-183.03,-160.01,-27.19,-10.5,-22.88,-5.11,-2.72
8.74,-376.83,-200.16,-165.58,-30.14,-12.27,-18.36,-5.96,-2.47
8.46,-387.58,-202.35,-170.95,-30.6,-13.59,-12.07,-6.61,-1.96
6.37,-395.85,-214.34,-175.1,-32.82,-13.36,-10.95,-6.52,-1.96
5.03,-411.83,-219.4,-183.34,-33.64,-13.63,-10.52,-6.74,-1.81
2.51,-428.63,-219.25,-192.4,-33.66,-15.06,-7.5,-7.64,-1.27
-3.8,-436.06,-225.34,-196.37,-33.81,-15.03,-7.16,-7.76,-1
-9.49,-422.6,-235.64,-189.56,-34.33,-9.6,-6.98,-5.04,-0.6
-12.54,-385.58,-237.53,-171.31,-33.73,4.28,-7.4,1.95,-0.36
-14.23,-334.85,-228.91,-146.29,-31.13,22.52,-5.25,11.12,0.25
-15.69,-272.6,-228.4,-116.32,-30.04,40.5,-1.93,19.88,0.83
-17.34,-211.78,-214.38,-87.26,-27.33,52.82,3.36,25.65,1.55
-18.14,-163.39,-192.95,-64.62,-23.72,56.42,8.8,27.09,2.19
-18.37,-121.38,-169.63,-45.27,-19.89,53.61,14.08,25.37,2.73
-18.43,-72.01,-152.34,-22.52,-17.47,49.47,18.61,23.1,3.14
-18.34,-5.3,-131.18,7.37,-14.74,51.05,19.85,23.42,3.05
-18.06,69.96,-130.23,40.71,-13.33,59.21,15.73,26.76,2.53
-18.31,144.03,-144.36,72.6,-14.17,68.56,6.76,30.49,1.51
-18.11,217.64,-146.69,103.58,-13.59,74.49,-0.59,32.5,0.8
-17.66,294.52,-130.48,135.6,-11.32,76.72,-1.81,32.85,0.64
-17.63,383.76,-113.2,171.63,-8.45,80.16,4.61,33.56,1.26
-17.66,475.13,-81.54,207.94,-3.66,85.54,15.88,35.1,2.64
-17.83,556.96,-49.9,239.45,-0.15,89,24.39,35.79,3.5
-17.34,638.65,-15.38,270.13,4.03,89.58,29.69,35.21,3.98
-17.09,724.55,16.02,302.03,7.24,88.29,33.01,33.96,4.01
-17.2,806.05,45.12,331.34,10,87.06,32.67,32.74,3.59
-16.34,878.45,83.25,356.73,14.46,85.49,33.6,31.51,3.66
-14.57,918.47,135.54,370.78,21.43,76.1,37.96,27.64,4.36
-12.4,926.66,172.92,373.38,26.75,56.6,41.59,20.33,5.22
-10.06,902.63,198.37,364.72,30.01,29.14,40.88,10.47,5.42
-6.91,861.63,221.74,350.06,32.86,-0.03,35.34,0.15,4.73
-2.51,821.99,253,336.19,36.6,-21.06,29.8,-7.24,3.85
5.37,770.81,290.24,317.81,41.04,-34.76,30.44,-12.07,3.73
10.74,689.99,344,288.41,46.75,-47.47,37.6,-16.73,4.39
14.8,572.56,411.21,244.4,53.18,-67.29,48.76,-24.33,5.32
18.49,413.99,492.95,183.47,59.69,-98.23,62.06,-36.53,6.09
20.8,245.71,556.6,115.93,61.65,-130.08,70.4,-49.78,5.69
21.46,109.32,585.43,59.27,61.62,-146.98,65.3,-57.88,4.11
21.49,-0.59,582.21,12.2,60.43,-143.96,46.09,-58.36,1.94
20.86,-75.07,533.91,-20.46,54.7,-121.95,13.43,-50.94,-0.83
20.06,-129.04,491.92,-44.88,49.83,-93.46,-15.53,-40.16,-2.79
19.06,-165.75,416.26,-61.25,41.72,-68.42,-40.53,-30.05,-4.8
17.97,-205.8,357.23,-79.83,35.65,-51.09,-54.72,-22.91,-6.05
16.86,-239.82,308.71,-95.65,30.17,-41.99,-56.79,-19.12,-6.16
15.86,-268.23,263.06,-108.99,25.49,-36.96,-55.12,-17,-5.89
14.54,-284.74,216.49,-117.16,20.14,-32.08,-48.25,-14.97,-5.24
12.74,-291.98,173.04,-120.79,15,-24.05,-45.2,-11.33,-5.07
11.54,-299.45,145.53,-124.51,11.73,-16.87,-41,-8.04,-4.7
10.74,-302.04,113.29,-126.22,7.85,-10.99,-36.6,-5.35,-4.35
10.49,-307.8,79.36,-129.21,4.4,-8.51,-33.15,-4.18,-3.87
10.83,-316.08,55.02,-133.66,1.62,-8.62,-30.18,-4.3,-3.44
10.17,-328.04,36.56,-139.62,-1.21,-10.1,-27.82,-5.03,-3.27
9.97,-341.26,6.19,-146.15,-4.43,-12.82,-26.14,-6.29,-3.11
9.86,-351.93,-10.82,-151.42,-6.37,-14.21,-23.61,-6.92,-2.88
8.77,-359.03,-58.98,-154.95,-12.3,-13.67,-28.5,-6.61,-3.45
8.17,-377.84,-92.74,-164.11,-16.51,-14.15,-33.63,-6.84,-4.03
7.71,-396.35,-117.45,-173.15,-19.61,-15.68,-34.42,-7.59,-4.25
7.23,-410.81,-134.58,-180.24,-21.13,-17.24,-32.25,-8.37,-3.89
6.26,-418.29,-150.36,-183.93,-22.96,-16.6,-24.12,-8.08,-2.8
4.86,-420.56,-156.27,-185.07,-23.67,-11.97,-17.59,-5.85,-1.96
3.46,-423.73,-150.58,-186.63,-22.93,-7.5,-10.26,-3.67,-1.1
-0.26,-423.89,-148.84,-186.71,-22.71,-4,-4.21,-1.97,-0.48
-6.74,-412.59,-150.28,-181.16,-22.89,0.18,-0.44,0.09,-0.04
-10.69,-379.68,-159.78,-165.09,-23.44,8.87,-1.73,4.34,-0.09
-13.49,-331.73,-161.82,-141.95,-22.89,22.61,-4.26,10.99,-0.18
-15.37,-275.35,-165.75,-115.12,-22.54,37.79,-5.31,18.23,-0.07
-16.29,-210.62,-178.57,-84.53,-22.67,51.04,-6.93,24.43,0.05
-16.6,-131.67,-184.18,-48.22,-23,62.18,-7.14,29.34,0.04
-16.89,-46.81,-200.92,-10.12,-24.39,72.11,-10.17,33.41,-0.4
-17.34,33.17,-221.94,24.97,-25.62,79.15,-13.9,35.96,-0.83
-17.37,110.72,-230.01,58.24,-25,82.14,-14.4,36.52,-0.76
-17,187.59,-221.2,90.86,-23.46,81.32,-10.54,35.44,-0.16
-16.86,264.58,-205.44,122.97,-20.7,79.77,-0.92,34.15,0.96
-16.51,339.49,-179.45,153.3,-16.57,79.03,11.02,33.22,2.27
-16.6,411.72,-154.56,181.86,-12.57,78.09,19.5,32.19,3.23
-16.49,480.72,-132.63,208.95,-10.24,76.33,23.18,30.85,3.53
-16.34,545.94,-97.6,233.83,-7.24,73.65,26.77,29.19,3.42
-16.17,601.46,-64.88,254.57,-3.52,69.32,29.25,27,3.25
-15.86,651.77,-30.09,273.03,0.7,63.81,32.42,24.43,3.45
-15.09,698.03,-14.72,289.74,3.2,57.96,31.16,21.78,3.61
-13.49,738.83,10.96,303.87,6.53,52.28,27.58,19.27,3.56
-11.49,772.97,16.1,315.73,7.18,47.13,21.15,17.08,2.86
-10.54,804.57,24.06,326.65,8.8,42.2,14.73,15.08,2.15
-8.77,816.07,46.38,330.85,11.71,34.31,14.35,12.23,2.05
-5.23,806.41,85.41,327.32,16.53,21.88,18.78,7.89,2.58
0.34,784.77,121.83,319.52,20.97,6.46,28.23,2.44,3.67
4.89,760.01,161.41,310.56,26.42,-8.33,36.07,-2.83,4.6
7.23,719.18,194.09,295.8,30.52,-20.57,38.28,-7.28,4.91
9.77,660.33,217.65,274.36,32.74,-32.64,34.87,-11.69,4.36
11.71,583.72,243.22,246.08,35.64,-47.4,31.14,-17.18,3.73
13.89,481.64,282.44,207.63,39.62,-66.85,30.39,-24.59,3.32
16,358.04,322.62,159.82,43.56,-88.2,33.5,-33.1,3.46
18.34,221.28,335.6,105.19,42.27,-109.03,32.88,-41.91,2.86
19.89,98.11,346.93,54.35,40.28,-122.42,27.43,-48.28,1.35
19.86,2.28,321.12,13.3,34.44,-121.73,11.53,-49.36,-1.22
19.23,-88.03,287.6,-26.13,29.78,-111.55,-7.14,-46.56,-3.41
18.43,-162.22,251.09,-59.24,25.93,-96.26,-21.6,-41.33,-4.2
18,-217.14,217.99,-84.21,22.76,-80.91,-31.69,-35.56,-4.26
17.03,-251.73,174.25,-100.5,17.73,-65.56,-35.42,-29.34,-3.97
16.03,-270.68,126.54,-109.49,12.69,-47.71,-39.22,-21.73,-4.19
14.8,-288.02,85.91,-117.76,7.95,-33.09,-41.77,-15.31,-4.58
14,-299.67,50.59,-123.72,3.71,-23.01,-42.19,-10.83,-4.8
13.69,-314.41,15.59,-130.95,-0.56,-18.56,-39.49,-8.81,-4.61
13.06,-330.59,-11.4,-138.84,-3.86,-17.96,-35.05,-8.57,-4.24
12.71,-351.25,-29.62,-148.89,-6.73,-19.23,-29.98,-9.18,-3.81
12.09,-366.5,-54.59,-156.41,-9.97,-20.64,-26.41,-9.82,-3.49
11.94,-379.21,-76.76,-162.73,-12.75,-20.18,-23.76,-9.63,-3.2
10.4,-386.96,-120.62,-166.68,-18.23,-17.7,-27.63,-8.47,-3.64
9.46,-402.86,-153.97,-174.86,-22.41,-15.93,-32.68,-7.72,-4.14
8.69,-421.05,-171.39,-183.95,-24.6,-16.7,-32.47,-8.18,-4.1
7.63,-438.08,-184.25,-192.46,-26.22,-18.37,-28.21,-9.05,-3.56
5.6,-447.78,-182.92,-197.34,-25.4,-18.55,-17.37,-9.15,-2.07
1.69,-450.03,-174.42,-198.53,-24.16,-14.61,-7.31,-7.19,-0.7
-5.03,-445.64,-163.46,-196.43,-22.09,-8.26,0.4,-4.08,0.43
-9.77,-422.19,-171.76,-184.96,-22.97,1.58,2.28,0.76,0.71
-12.69,-383.53,-181.06,-165.86,-23.47,14.13,-1.46,6.96,0.25
-14.63,-327.81,-192,-139.01,-24.06,29.46,-7.24,14.4,-0.36
-15.97,-264.14,-193.94,-108.87,-23.46,44.85,-9.91,21.69,-0.6
-16.74,-190.85,-190.35,-74.52,-22.15,57.64,-6.58,27.52,-0.02
-17.03,-111.47,-198.2,-38.33,-22.3,67.89,-4.62,31.85,0.27
-16.97,-28.38,-195.17,-1.32,-21.06,75.31,-2.22,34.66,0.59
-16.91,45.47,-198.91,30.85,-20.69,78.7,-2.46,35.5,0.56
-17.2,116.51,-208.43,61.52,-21.06,78.04,-4.51,34.52,0.3
-17.23,187.53,-206.17,91.36,-19.92,75.49,-3.6,32.77,0.41
-16.91,259.44,-195.65,120.94,-17.73,73.28,-1.36,31.18,0.7
-16.89,341.2,-165.65,153.84,-13.06,75.27,7.55,31.36,1.84
-17.51,407.65,-115.01,180.02,-5.8,75.75,22.54,30.9,3.74
-18.4,473.92,-76.82,206.02,-0.79,74.57,33.95,29.93,5.05
-18.6,554.23,-42.34,236.61,2.92,75.02,39.81,29.57,5.42
-18.46,639.63,-0.72,268.35,7.28,77.46,40.77,29.92,5.04
-17.77,704.97,53.03,292.47,13.7,79.49,41.99,30.21,4.83
-16.6,752.96,102.32,309.67,19.67,74.65,46.39,27.93,5.33
-15.31,797.2,139.9,325.22,24.21,63.98,48.01,23.58,5.68
-13.63,835.62,161.24,338.48,27.42,52.7,42.52,19.12,5.29
-11.43,854.25,173.08,344.69,28.99,42.59,31.46,15.22,4.06
-7.66,836.48,200.5,338.16,32.32,26.97,24.56,9.57,3.24
-1.26,799.7,226.89,324.93,35.48,5.13,22.96,1.83,2.97
5.83,760.45,256.24,310.75,38.97,-16.07,26.04,-5.66,3.19
9.69,691.37,305.9,285.75,44.86,-36,33.85,-12.77,4.08
12.46,576.09,381.87,243.33,52.51,-59.07,45.99,-21.27,5.22
15.23,442.38,443.78,192.74,58.74,-86.52,57.91,-31.76,6.27
17.03,315.61,482.8,142.89,61.03,-111.06,61.23,-41.68,6.07
18.37,191.24,505.54,92.75,61.11,-123.9,52.32,-47.71,4.39
19.57,72.09,513.4,43.29,60.05,-124.38,34.91,-49.35,2.04
20.14,-20.58,477.28,3.78,54.07,-116.02,12.23,-47.35,-0.74
20.37,-88.33,438.37,-26.05,49.12,-101.62,-9.29,-42.53,-2.81
19.31,-130.37,352.47,-44.41,38.97,-80.54,-35.89,-34.43,-5.28
18.66,-175.4,281.6,-64.84,31.24,-61.12,-56.9,-26.71,-7.06
17.86,-218.56,221.55,-84.48,24.26,-49.4,-65.21,-21.99,-7.58
17.23,-256.41,165.18,-101.92,17.56,-43.97,-66.46,-19.83,-7.66
16.37,-279.79,110.02,-113.16,10.92,-39.95,-59.17,-18.29,-6.89
15.17,-290.67,58.63,-118.46,4.03,-31.55,-55.07,-14.59,-6.72
14.03,-302.4,23.96,-124.15,-0.36,-22.93,-49.76,-10.73,-6.26
13.29,-313.86,-15.13,-129.73,-5.2,-16.8,-44.48,-7.93,-5.69
12.97,-327.96,-46.19,-136.9,-8.39,-15.27,-38.63,-7.24,-4.81
12.6,-349.22,-65.14,-147.89,-10.56,-17.78,-31.97,-8.61,-3.77
12.4,-369.41,-85.23,-157.97,-13.63,-20.58,-27.23,-10.08,-3.27
12.23,-386.01,-113.24,-166.26,-17.26,-22.27,-24.14,-10.94,-3.04
11.17,-398.41,-161.75,-172.18,-22.74,-21.42,-28.8,-10.42,-3.68
10.46,-417.8,-194.12,-181.96,-26.68,-20.12,-34.65,-9.71,-4.31
10.03,-440.77,-223.25,-193.33,-30.34,-20.71,-37.25,-10.03,-4.5
9.23,-461.46,-239.79,-203.59,-32.44,-22.25,-33.35,-10.85,-4.04
7.86,-472.97,-248.39,-209.34,-33.56,-21.83,-24.03,-10.73,-3.01
5.6,-477.22,-249.81,-211.49,-33.11,-17.29,-15.92,-8.5,-1.89
3.23,-483.76,-232.68,-214.77,-30.77,-12.05,-5.13,-5.94,-0.43
-0.34,-486.85,-215.21,-216.34,-29.14,-7.79,4.39,-3.86,0.69
-4.91,-484.3,-199.14,-214.8,-27.26,-4.67,11.43,-2.26,1.43
-8,-474.1,-184.78,-209.68,-24.84,-0.7,14.71,-0.24,1.81
-11.17,-453.9,-179.9,-199.68,-23.44,6.15,12.14,3.16,1.72
-13.86,-414.03,-196.98,-179.86,-24.77,16.7,4.27,8.38,1.1
-15.34,-360.56,-198.26,-153.94,-24.72,30.05,-2.23,14.82,0.38
-16.23,-298.67,-209.42,-124.47,-25.46,43.93,-7.88,21.38,-0.38
-16.89,-237.46,-232.12,-95.83,-26.91,54.57,-12.78,26.19,-0.89
-17.11,-168.68,-234.72,-64.23,-26.88,61.37,-12.05,28.93,-0.77
-17.06,-95.82,-228.12,-31.09,-24.67,66.19,-9.67,30.71,-0.26
-17,-10.19,-219.5,6.77,-21.95,72.37,-2.82,32.96,0.79
-16.94,73.19,-198.22,42.75,-18.19,78.76,7.11,35.17,2.11
-16.94,154.96,-184.51,77.59,-16.18,82.68,11.9,36.22,2.67
-16.91,232.46,-165.3,110.04,-13.05,83.51,15.02,35.9,2.8
-16.94,307.26,-143.26,140.45,-9.46,81.05,17.58,34.19,2.92
-17.03,388.57,-125.6,172.72,-7.05,80.24,17.77,33.13,2.83
-16.94,474.48,-114.41,206.03,-5.61,81.76,17.16,32.93,2.65
-16.8,557.17,-102.38,237.74,-4.76,84.21,14.68,33.19,1.98
-16.31,623.38,-100.51,262.42,-4.72,82.9,10.09,32.09,1.12
-15.97,687.85,-94.92,285.57,-5.38,77.81,6.74,29.5,0.36
-15.51,743.01,-83.35,305.61,-4.3,70.06,6.18,26.07,0.14
-14.54,797.95,-54.64,325.05,-1.46,63.61,10.53,23.23,0.64
-13.74,849.79,-9.23,343.08,4.64,59.99,21.67,21.6,2.21
-12.34,878.14,52.91,352.71,12.43,52.61,36.59,18.77,4.43
-8.66,850.85,127.76,342.99,22.27,33.59,52.91,11.88,6.72
-2.17,746.6,204.67,306.01,32.4,-6.15,65.89,-2.18,8.6
6,639.87,257.22,267.64,38.91,-51.25,69.19,-18.15,8.97
10.63,532.53,280.09,227.82,41.01,-86.57,59.45,-30.99,7.54
14.46,429.73,317.59,188.67,45.29,-102.27,46.85,-37.25,5.66
16.69,327.21,331.57,148.65,45.57,-101.82,32.95,-38.04,3.49
18.71,203.58,344.93,98.69,44.82,-105.03,24.37,-40.5,1.87
19.89,77.87,356.08,46.58,42.26,-111.11,19.71,-44.16,0.44
20.17,-22.26,355.4,3.91,40.53,-113.23,11.83,-46.21,-1.05
19.71,-91.52,342.73,-26.25,38.6,-104.54,5.09,-43.63,-1.6
18.69,-144.77,317.19,-50.14,35.46,-85.08,-5.13,-36.33,-2.02
17.14,-185.25,292.18,-68.36,32.46,-63.56,-14.92,-27.77,-2.26
16.2,-217.14,258.84,-83.14,28.49,-47.25,-22.74,-21.1,-2.83
16.71,-246.97,222.09,-96.84,24.74,-37.45,-28.4,-17,-3.28
16.97,-278.29,183.3,-111.27,19.6,-32.26,-32.29,-14.78,-3.77
16.37,-303.98,120.51,-123.49,11.88,-29.55,-40.51,-13.69,-4.85
16.11,-328.61,82.84,-135.07,7.27,-28.04,-44.13,-13.06,-5.39
14.74,-347.89,13.06,-144.17,-1.29,-25.65,-50.8,-12.04,-6.33
14.03,-379.29,-35.87,-159.03,-7.33,-25.44,-53.73,-12,-6.62
13.2,-408.3,-74.56,-172.9,-12.13,-27.19,-50.25,-12.84,-6.21
12.83,-431.85,-112.33,-184.58,-16.84,-28.34,-47.35,-13.51,-5.88
11.89,-446.05,-150.98,-191.64,-21.68,-26.93,-40.18,-12.95,-5.02
10.94,-454.08,-183.33,-195.72,-25.75,-21.13,-37.01,-10.26,-4.65
10.43,-463.52,-211.31,-200.82,-29.28,-16.01,-34.47,-7.89,-4.35
9.63,-468.95,-237.35,-203.77,-32.57,-12.21,-31.19,-6.07,-3.96
9.2,-476.77,-250.54,-207.88,-34.24,-10.95,-25.59,-5.48,-3.26
9.03,-486.99,-256.89,-213.48,-35.03,-11.48,-19.04,-5.78,-2.43
8.37,-493.79,-266.98,-217.22,-36.3,-11.65,-13.65,-5.86,-1.75
8.26,-501.55,-268.35,-221.41,-35.81,-12.22,-8.57,-6.15,-0.97
5.97,-504.23,-284.96,-223.07,-37.75,-11.08,-8.95,-5.57,-0.93
4.2,-515.12,-289.08,-228.78,-38.22,-10.87,-9.37,-5.42,-0.95
1.66,-524.02,-280.81,-233.52,-37.75,-11.62,-6.15,-5.79,-0.73
-3.54,-527.79,-269.8,-235.7,-36.47,-11.41,-1.32,-5.68,-0.34
-7.71,-516.62,-258.65,-230.09,-34.42,-7.84,5.7,-3.84,0.63
-10.66,-492.73,-248.62,-218.33,-32.31,1.32,8.81,0.76,1.3
-12.4,-462.89,-236.8,-203.4,-30.58,12.15,9.39,6.21,1.63
-13.66,-423.52,-234.07,-184.09,-30.17,23.09,7.71,11.61,1.42
-14.2,-377.38,-229.37,-161.74,-29.57,32.17,5.57,15.94,0.96
-14.66,-328.6,-214.56,-138.41,-27.69,39.33,5.73,19.23,0.8
-15,-282.07,-203.46,-116.13,-25.65,44.12,6.78,21.33,1.01
-15.34,-229.2,-197.86,-91.72,-24.14,47.3,8.05,22.54,1.39
-15.23,-172.13,-186.8,-65.9,-21.9,50.3,8.49,23.52,1.69
-15.49,-107.5,-188.49,-36.87,-21.28,54.9,5.3,25.18,1.48
-15.66,-48.67,-212.33,-10.84,-22.85,58.89,-2.32,26.56,0.68
-15.8,23.33,-235.24,20.85,-25.43,63.23,-11.4,28.19,-0.5
-16,110.61,-235.73,58.54,-24.78,70.36,-15.7,30.99,-1.11
-16.09,215.83,-229.44,102.46,-23.17,81.7,-11.63,35.3,-0.68
-16.09,314.51,-207.97,142.48,-19.6,93.42,0.53,39.5,0.8
-15.8,396.12,-175.41,175.11,-14.61,96.9,14.01,40.11,2.63
-15.14,464.71,-145.03,201.78,-10.55,91.19,23.02,36.94,3.68
-14.49,525.67,-110.31,224.98,-6.12,79.66,29.81,31.59,4.32
-14.31,577.03,-70.66,244.57,-0.5,68.41,33.87,26.68,4.69
-14.06,624.11,-26.48,262.01,5.16,60.04,37.32,23.04,5.01
-13.69,665.4,4.59,277.03,8.4,53.43,38.59,20.23,4.99
-11.69,681.39,53.14,283.05,14.87,43.63,40.7,16.42,5.19
-7.4,663.81,81.25,276.54,18.41,26.88,39.03,10.12,4.88
-2.34,628.76,91.27,263.52,19.63,4.63,32.09,1.9,4.05
4.71,570.63,104.08,241.79,21.17,-20.37,24.76,-7.35,3.2
9.66,493.19,133.79,212.46,24.76,-43.19,19.61,-15.96,2.45
13,401.96,168.67,177.26,28.31,-62.31,23.06,-23.38,2.7
15.43,297.38,209.37,136.01,31.73,-79.74,31.54,-30.45,3.35
16.66,189.95,233.98,92.19,33.63,-92.6,35.1,-36.17,3.42
17.97,89.81,244.53,50.55,33.29,-99.08,30.32,-39.62,2.47
18.51,-0.62,238.2,12.09,30.8,-98.82,19.08,-40.45,0.88
18.51,-75.39,222.18,-20.37,27.77,-91.49,4.61,-38.3,-0.85
18.34,-144.84,208.92,-51.38,25.22,-81.69,-5.68,-34.97,-2.03
17.74,-201.2,179.55,-76.78,20.78,-71.16,-14.44,-31.12,-2.87
17.4,-244.25,132.26,-96.4,14.16,-60.16,-24.07,-26.79,-3.85
16.69,-275.02,80.32,-110.55,7.6,-49.01,-34.77,-22.13,-4.98
15.26,-306.18,22.83,-125.29,0.47,-39.07,-46.01,-17.88,-6.13
14.43,-341.6,-23.65,-142.24,-5.3,-33.96,-50.59,-15.83,-6.47
13.63,-375.81,-59.31,-158.2,-9.73,-32.94,-47.87,-15.51,-5.97
13.09,-402.35,-93.86,-171.11,-14.05,-32.7,-42.36,-15.53,-5.27
12.06,-420.7,-126.67,-179.99,-17.51,-29.57,-36.39,-14.1,-4.42
11,-436.27,-153.01,-187.55,-20.66,-24.32,-32.23,-11.65,-3.82
10.51,-450.85,-172.41,-194.65,-22.41,-19.59,-28.31,-9.48,-3.18
9.91,-462.93,-194.24,-200.59,-24.99,-16.61,-24.58,-8.04,-2.69
9.63,-474.73,-212.87,-206.42,-27.3,-15.24,-21.43,-7.39,-2.42
9.46,-485.92,-233.76,-212,-29.93,-14.37,-20.39,-6.99,-2.39
9.26,-497.22,-246.28,-217.98,-31.51,-13.93,-19.02,-6.85,-2.37
8.77,-511.54,-255.2,-225.3,-32.63,-14.64,-15.89,-7.28,-2.02
7.97,-522.76,-263.07,-231.1,-34.26,-15.15,-12.59,-7.58,-1.74
7.34,-531.27,-257.82,-235.6,-33.73,-14.92,-6.95,-7.47,-1.12
4.37,-534.65,-268.6,-237.58,-35.14,-13.06,-5.28,-6.51,-0.93
0.31,-542.45,-274.69,-241.79,-35.92,-11.24,-5.14,-5.61,-0.86
-5.63,-541.54,-271.09,-241.68,-35.44,-8.98,-4.13,-4.49,-0.58
-9.77,-525.91,-267.87,-234.22,-34.38,-3.9,-3.26,-1.95,-0.3
-12.51,-492.34,-263.95,-217.58,-33.05,5.75,0.46,2.91,0.41
-14.26,-448.04,-255.96,-195.99,-31.16,19.45,3.18,9.74,1.01
-15.4,-400.1,-239.15,-172.9,-28.12,31.84,6.2,15.8,1.6
-16.26,-343.8,-232.73,-146.07,-26.43,41.62,8.08,20.41,1.89
-16.8,-283.4,-227.93,-117.36,-24.94,48.5,8.09,23.48,1.91
-17.26,-215.66,-221.55,-85.87,-23.25,54.86,6.55,26.2,1.71
-17.6,-144.72,-206.87,-53.15,-20.51,61.16,6.06,28.82,1.65
-17.74,-76.89,-189.86,-22.62,-17.5,65.17,9.07,30.23,2.03
-17.83,-10.4,-172.22,6.74,-14.42,67.09,12.6,30.56,2.48
-17.66,56.29,-166.02,35.99,-13.45,67.1,12.81,30.05,2.38
-17.77,123.55,-151.6,64.72,-10.96,66.83,11.69,29.37,2.14
-17.69,180.07,-145.18,88.43,-10.01,65.14,9.32,28.16,1.68
-17.63,242.83,-148.15,114.29,-9.74,63.81,5.31,27.09,1.13
-17.74,311.75,-140.96,142.17,-8.69,64.2,3.88,26.7,0.93
-17.6,391.58,-124.77,173.82,-6.64,68.33,4.45,27.86,0.87
-17.51,473.44,-96.05,205.95,-3.04,75.47,11.03,30.28,1.61
